# USECODE Dialogue Text Dump
# File: D:\Project\uc\SERPENT\STATIC\USECODE
# Generated: 2026-06-16 15:59:44
# Total strings: 16582
# Filter: dialogue-likely only, deduplicated
================================================================================

    1.               the elms?*
 5629. "My daughter Cantra is missing! I know she would never run away from me, but I feel certain that the Goblins did not take her."
 5630. "My daughter have severe fever. She dying and only thou canst save her!"
 5631. "My daughter is not on trial here, chancellor..."
 5632. "My dear moron, Shal was shown the wisdom of Chaos!  All traces of Order were removed from him; he became a paragon of Chaos."
 5633. "My dear, calm thyself. Perhaps our visitor shall tell us all, without the use of force..."
 5634. "My death only delays the inevitable, Avatar. Batlin will soon have more power than thou canst dream of, and my reward will be sure..."
 5635. "My fate is certain!"
 5636. "My father says that Chaos is the True Path, and that the Chaos Serpent will lead us to a better life."
 5637. "My father seeks to find the secret to creating life. I surmise that it's his attempt at immortality -- Even spells fall to the ravages of time in the end."
 5638. "My father was a Knight, and a very good one. But he is dead now."
 5639. "My fee will leave thee with nothing!"
 5640. "My fellow Lords are Gustacio and Mortegro."
 5641. "My fellow Lords are Rotoluncia and Gustacio."
 5642. "My fellow wizards, I am sure that you are able to see beyond this criminal's denials!"
 5643. "My friend, I am convinced thou hast been the victim of an evil scheme! Tomorrow, I shall speak with Shmed personally."
 5644. "My goodness! Thou art a curious one! I suppose that I should inform thee of the numerous hazards that are found within our subterranean realm."
 5645. "My honor is worth more than that! I shall not have it said that I betrayed Order!"
 5646. "My jerky is well preserved and will last for many months, 
 5647. "My knowledge is worth more than that! I can go no lower than 
 5648. "My leather helms are sturdy and will last thee for a long time, 
 5649. "My lovely Gwenno!"
 5650. "My mistress commands many powerful and strange magics, and sits upon the Council of Mages."
 5651. "My mistress says that automatons are more trustworthy, since we can neither be corrupted nor tortured."
 5652. "My muskrat pelts are cheap if thou dost care about saving thy money. 
 5653. "My name is Beryl. I am so glad that thou hast met me privately. We cannot speak for long, lest Draygan or his minions find us."
 5654. "My name is Beryl. I need thine help, but I cannot speak now..."
 5655. "My name is Boydon."
 5656. "My name is Columna. Sorceress, wife of Melino, and I am also the most desired beauty in Moonshade."
 5657. "My name is Edrin."
 5658. "My name is Ernesto the Ranger. How may I be of service, 
 5659. "My name is Gustacio, if thou must inquire!"
 5660. "My name is Lucilla. Is there anything I can do for thee? Anything at all?"
 5661. "My name is Lucilla."
 5662. "My name is Miggim. I am the librarian on Monk Isle."
 5663. "My name is Ruggs. I am a poor sailor whose visage offends the good people of Fawn, and I have been forbidden entry into the city."
 5664. "My name is Shmed. I am a Knight of Monitor, at thy service..."
 5665. "My name is insignificant, oh great one. I am but a shadow in thy destiny and the glory of Xenka."
 5666. "My offer stands at 
 5667. "My only thought thus far has been to see thine bones scattered across my floor, but you might yet be of use to me.  I shall let thee live if thou dost retrieve the ring and bring it to me.  Dost thou agree?"
 5668. "My parents served an evil sorceress who stole me away and had them banished. She raised me as her own dog -- er, I mean son. But she was eventually caught and hanged for all her heinous crimes. I still miss my stepmother, terribly."
 5669. "My personal specialty is spells involving healing and the sustenance of life energies."
 5670. "My pleasure..."
 5671. "My poor husband took me before the great Mages of Moonshade when these visions came upon me. And those wise men dismissed me saying, 'She is crazy.'"
 5672. "My previous offer stands, at 
 5673. "My previous price stands, at 
 5674. "My price is 
 5675. "My prices are just, 
 5676. "My prices are reasonable, given my limited supply."
 5677. "My prices are steep, 
 5678. "My produce is worth no less than 
 5679. "My promised word shall never be broken."
 5680. "My rates are the same as every other moneychanger..."
 5681. "My room is at the corner of Kosric Street and Roland Street, facing the List Field."
 5682. "My sausage is very good. 
 5683. "My sincerest wish is that he rot slowly in Filbercio's mountain prison."
 5684. "My sister Selene was a very beautiful girl. She was four years older than I, and I thought she was so mature!"
 5685. "My sole hope is now that the conspiracy of Kylista and Voldin hath been exposed the curse which lies upon this land might be raised."
 5686. "My soul is at peace. Joy is to know Gwenno, and to have her once more in thriving good health."
 5687. "My spears can gut a goblin even as well as a sword can. I charge 
 5688. "My spells are not for sale, not to the likes of such as thyself. But assume not that all my powers have left me, for some still remain."
 5689. "My spirit hath lingered here, for my final duties remain unfinished..."
 5690. "My talk bores thee, eh? So thou dost think that I drone on and on with my long-winded stories..."
 5691. "My thoughts, emotions, perceptions -- my soul -- it is all tied to the Orb. The Heart of Elerion is like unto mine own heart beating in my chest."
 5692. "My time with thee is short, so take careful heed of mine advice --"
 5693. "My visage offends the good people of Fawn, and I have been forbidden entry into the city."
 5694. "My, those are fine stockings! Being a simple woman I could never wear such things -- nor would most of the women of Monitor, for they are Knights!"
 5695. "My, thou art impatient! I was just about to tell thee..."
 5696. "My, thou art touchy! I meant no offense... Only that thou didst not know things that are common knowledge here."
 5697. "My, what a fine-looking warrior! How might I be of service to thee?"
 5698. "My, what an impudent hatchling. Thou hast the gall to march into my home, walk up to my presence on thy tiny, ridiculous legs, and dare to ask my name?!"
 5699. "Myauri Master Hunter of Gwani. He know where game are and how to find. But Mwaerno best at catching game. I very proud of him."
 5700. "Nah -- she'll only try to extort money from 
 5701. "Name thine appetites, 
 5702. "Name? Oh, my, what a formality! First thou hast saved my life and then thou dost ask my name! Thou art a curiosity!"
 5703. "Namely, those who belong to the organization called The Fellowship, which doth dare to preach contrary to Beauty."
 5704. "Naturally, now that Isstanar is here, I have become the SubCommander."
 5705. "Nearly all who live in Fawn are sailors. I suppose after all those hours at sea, anything would taste good... Mayhaps it kills thy sense of taste. Or mayhaps the smell of fish kills thy sense of smell. I do not know how anyone could drink that bilge water any other way!"
 5706. "Needless to say, this did not sit well with the MageLord. Filbercio would speak with thee... Perhaps thou canst, having been Shamino's companion, find a way to overcome his powers."
 5707. "Needless to say, this is a very useful potion, 
 5708. "Neither can I! But I had best not share my secrets with thee..."
 5709. "Never again! Never again! I promise! Do not beat me, Master!"
 5710. "Never did get on too well wit' cats..."
 5711. "Never dreamed a crusty old salt like meself would end my days on the Great Captain's Council."
 5712. "Never mind that lout. What part of the dungeon was the most difficult, 
 5713. "Never mind the legends of hidden treasure chambers here. If there were gold here, I would have it by now!"
 5714. "Never once did they offer to try and cure my supposed madness, for we were too poor to pay their fees."
 5715. "Never saw any use fer it meself. I kin make me own light... Wit'out mussin' up me hair! Ha!"
 5716. "Never seen 'em. Never wanted to."
 5717. "Nevertheless -- look everywhere, talk to everyone, see if thou canst find the clue that hath eluded us!"
 5718. "Next I remember, this beautiful woman was standing over me. She kissed me, and a warmth spread throughout my body..."
 5719. "Next, thou must place the Banes upon the altars of Chaos. Thou must place each Bane upon the altar which is dedicated to its native Force!"
