# USECODE Dialogue Text Dump
# File: D:\Project\uc\ULTIMA7\STATIC\USECODE
# Generated: 2026-06-16 17:36:28
# Total strings: 11873
# Filter: dialogue-likely only, deduplicated
================================================================================

    1.           -- Iolo Arbalest
 4862. "Those are The Fellowship's three basic principles: Strive for Unity, Trust thy Brother, and Worthiness Precedes Reward."
 4863. "Those bloody Fellowship people know that everyone is never more than a meal away from being penniless. They say that they want us to join immediately because the shelter is intended to help only Fellowship members. If we ever need to live there they may have to turn us away in favor of other Fellowship members."
 4864. "Those of my tribe are a quiet people. They farm the rocky soil, but are also very good tool makers. I was sent to find them a new homeland."
 4865. "Thou -must- free me and we must work together in battling The Guardian. The fate of thy people depends upon it. Dost thou accept?"
 4866. "Thou art a brave Avatar! Dost thou wish to hear another?"
 4867. "Thou art a flirt, Boris! Dost Magenta know how thou dost want to be dearest friends with the other women living on the island?"
 4868. "Thou art a fool! Cannot thy feeble eyes see this is the Avatar?"*
 4869. "Thou art a kind person to fix mine helmet for me," Owings says, giving you a big grin.
 4870. "Thou art a member of The Fellowship! For years I have been seeing Fellowship members winning heavy stakes at the House of Games. Canst thou tell me their secret?"
 4871. "Thou art a member of The Fellowship, I see. Thou must not know everything about them. If thou didst, thou wouldst not be a member!
 4872. "Thou art a member thyself."
 4873. "Thou art a most pathetic little worm. Really, all this Avatar nonsense is nothing more than a sad plea for attention."*
 4874. "Thou art a no more than a coward. Get thee gone, coward!"
 4875. "Thou art a person of strong character, Avatar, but one who is troubled by deep personal problems that prevent thee from achieving thy true potential for greatness. In short, thou art precisely the type of person for which The Fellowship was created.
 4876. "Thou art a resourceful person. Unfortunately, thy discovery has upset me a great deal."
 4877. "Thou art a stranger in Paws. Beware the thief who roams this town! The culprit has stolen a quantity of my valuable silver serpent venom!"
 4878. "Thou art a swine, Dupre."*
 4879. "Thou art a swine, Iolo."
 4880. "Thou art a tiresome child. Leave me be!" He ignores your presence.*
 4881. "Thou art a vile fool, desperate for others to like thee. I would pity thee, were it not that I loathe thee even more!"*
 4882. "Thou art addressing Nicodemus."
 4883. "Thou art already as proficient as I! I am afraid that thou cannot be trained further by me!"
 4884. "Thou art already as proficient as I! I am afraid that thou cannot be trained further in this."
 4885. "Thou art already as strong as I!" he exclaims, noticing 
 4886. "Thou art already as talented as I! Thou hast no need of my services!"
 4887. "Thou art already close in skill to me! Thou hast peaked in thine own potential. There is nothing further I can do for thee."
 4888. "Thou art already well-versed in the tactics of the battlefield. I am afraid that I am unable to train thee further in this."
 4889. "Thou art carrying too many things to take thy fish and chips from me!"
 4890. "Thou art carrying too much to take the beef and pastry!"
 4891. "Thou art carrying too much to take the room key!"
 4892. "Thou art carrying too much to take the room key, 
 4893. "Thou art carrying too much to take thy book."
 4894. "Thou art carrying too much to take thy deed. Come back after putting some things down."
 4895. "Thou art carrying too much to take thy payment!"
 4896. "Thou art carrying too much! Go put something down and I will give it to thee then."
 4897. "Thou art carrying too much!"
 4898. "Thou art carrying too much, my friend! Unload thyself of some of thy belongings and I will sell thee the deed to this beautiful ship."
 4899. "Thou art carrying too much. Come back and I will give thee thy paper when thou art not so greatly encumbered."
 4900. "Thou art carrying too much..." She seems truly disappointed.
 4901. "Thou art correct!"
 4902. "Thou art correct, 
 4903. "Thou art disgusting, swine!" He spits on your boot.*
 4904. "Thou art dreaming, Karenna. Why would I talk about thee?" He giggles conspiratorially at you.*
 4905. "Thou art more destitute than I! If I tell thee any more jokes now thou mayest steal mine act!"
 4906. "Thou art no Avatar!" Tobias frowns.
 4907. "Thou art not interested in the hourglass?" She sighs, "Very well. Look around. I have all the time in the world." You catch just a hint of sarcasm in her voice.
 4908. "Thou art really interested in hearing more?"
 4909. "Thou art referring to what we in the business call the Astronomical Alignment. The planets and the moons will all line up perfectly, something that happens only once every 800 years!"
 4910. "Thou art talking to me?" Garok asks, suspiciously.
 4911. "Thou art too burdened to carry any more money."
 4912. "Thou art too encumbered to receive thy Fellowship medallion. Thou must lighten thy load."*
 4913. "Thou art too encumbered!"
 4914. "Thou art truly deserving of such an artifact. But if thou dost not wish to utilize the Shrines, I must respect thy wishes."
 4915. "Thou art weak of character! Or otherwise thou wouldst understand what I tried to do!"
